activity_id,activity_step_id,name,available_at,due_at,poster_id,started,completed,processed,submission_count,grade_created_at,grade
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d2b88c27-0af5-4714-aff9-e8a505aca29d,true,true,false,1,2026-02-07 20:48:23.494479+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d415b929-ac36-475d-9625-43d39646416a,true,true,false,1,2026-02-04 02:51:31.723197+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d544e1b0-6b6a-48b7-ad1b-afc7e50370b0,true,true,false,2,2026-02-07 19:25:00.596187+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d5743802-44ff-45d5-866e-4aa164db090d,true,true,false,1,2026-02-02 02:38:47.684099+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d5c9e018-23f5-45d0-afa4-e9cb98a01186,true,true,false,1,2026-02-08 02:07:22.055797+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d6f96621-7013-4195-a2be-fde2084bc3a9,true,true,false,1,2026-02-05 17:33:27.502578+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d700d125-bfa0-4758-896d-e1d858d5ef5b,true,true,false,3,2026-02-01 22:06:16.732295+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,d8684c0d-fb40-4089-9fe2-7d98cf952fa3,true,true,false,1,2026-02-04 19:09:21.644108+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,dafcfbdf-7268-4a71-8206-a2c932d48dfc,true,true,false,2,2026-02-04 15:17:43.863083+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,dce42388-9e2e-4d25-903f-83173f13ee3d,true,true,false,2,2026-02-07 03:26:19.827581+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ddd46c3a-4867-4f38-821a-3d751f9453ff,true,true,false,1,2026-02-06 05:27:58.452839+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,df316f48-4d4c-4f51-b3a1-08922e9f363b,true,true,false,1,2026-02-03 04:57:23.407408+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e081d9a5-83c6-4ef9-9274-30e8dfe3e5ee,true,true,false,2,2026-02-01 20:48:47.96487+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e0c30bf7-86e0-4714-8a82-73dc61a991a0,true,false,false,0,null,null
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e15a5275-6d35-4a16-9e80-f970081b63c3,true,true,false,5,2026-02-07 23:57:39.023612+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e180177f-d33e-4c22-8e29-da2591c63b10,true,false,false,0,null,null
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e2073739-937a-4768-9441-ba7bfcc7aa32,true,true,false,1,2026-02-06 03:58:40.915233+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e2e4ea83-88d3-4e87-8e5b-54df8de06991,true,true,false,1,2026-02-04 20:20:54.261796+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e3a60a7d-cd5a-462f-99c6-ec99b51bfe67,true,false,false,0,null,null
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e4a81d57-e99b-4d2d-811d-4b8b54aef32b,true,true,false,1,2026-02-05 16:05:54.469855+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e5a36db5-bdb8-47fc-b07d-f25895fb8e51,true,true,false,1,2026-02-06 02:27:10.797693+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e78cc54c-8f7b-4801-9c96-3a49146e6d5b,true,true,false,1,2026-02-04 01:42:45.137817+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e7c624da-d5dc-45eb-91ba-08b64e732284,true,true,false,1,2026-02-05 03:34:51.45356+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e8518e1d-17cb-4527-b83a-f1df30e47c11,true,false,false,0,null,null
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,e98f7b6f-8f3c-4c79-a049-b71968f7ad53,true,true,false,3,2026-02-07 23:05:29.203011+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,eb37c3a3-4424-43e1-88ed-2d861edb5955,true,true,false,1,2026-02-08 04:17:53.472379+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,eb5f8ebc-b16f-4f5c-878d-704a7b7c4b9e,true,true,false,2,2026-02-08 04:07:08.979205+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ebb78182-c5e1-4393-88b1-831ae1e306e2,true,false,false,0,null,null
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ec2a24d1-1720-4fa6-bdd1-a33abf5ea801,true,true,false,1,2026-02-08 04:58:17.445681+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ee04684f-e5c4-4e47-b8ff-bfa17eaab7c7,true,true,false,1,2026-02-08 03:02:55.786187+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ee8a0e0e-f0ae-4e20-9b60-84bb7283d8ee,true,true,false,1,2026-02-08 02:43:52.802064+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,ef79c44a-cbf9-473a-8d76-c574d861e0db,true,false,false,0,null,null
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,eff5835b-d756-43fa-a8f5-2b8af0c55822,true,true,false,1,2026-02-02 21:13:20.784034+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f024cea5-1f9b-4ed8-986e-7ae5e9440d4e,true,true,false,1,2026-02-08 04:56:52.949197+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f391b469-e7cd-4944-80fd-925c47350d98,true,true,false,1,2026-02-08 00:29:55.843381+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f6a9b055-ee8c-451b-8dc0-f1109e33958d,true,true,false,1,2026-02-08 04:57:27.705707+00,1
0b1e9356-146c-4e63-8345-0404033642f7,12ea7909-7d44-44e5-9e95-d53f2214cc4c,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f710a60d-9ab8-4d1f-add2-fe5aba155ae0,true,true,false,1,2026-02-08 03:05:37.286303+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f8db426d-94c9-44a0-909f-d04b14bbcbec,true,false,false,0,null,null
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,f911dc1a-118a-4b31-bb8d-280d948f7126,true,true,false,3,2026-02-06 01:28:12.947594+00,1
5deda278-49f9-490a-84ad-a04f4c8af991,9d5c086a-a116-4923-af32-533188f17e64,Week 3 Reading Elaboration: Let's Debate!,2026-02-01 05:00:00+00,2026-02-08 04:59:00+00,fc951886-5c07-4184-b5bf-7a63de39f321,true,true,false,3,2026-02-05 04:02:02.978857+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,018d31df-f5ce-4e0e-a291-356a4198eaaa,true,true,false,1,2026-02-28 21:11:52.993381+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,040ff7b1-940d-4649-9695-d4ef91c6227e,true,true,false,1,2026-02-25 16:12:12.578989+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,0512cbbf-682d-4de7-baea-c2341c146e00,true,true,false,1,2026-02-28 15:07:26.648862+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,05767fd1-c4db-4b8b-8652-ee5898216ba5,true,true,false,1,2026-02-25 00:08:01.39431+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,06139f03-cbd3-468f-812d-4e9593f0f3a3,true,true,false,1,2026-02-28 23:18:16.820123+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,066ed2ad-3afd-4d9a-8761-8ca35a572813,true,false,false,0,null,null
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,06dd4ab6-2dbd-4ab9-a99b-2808f0fd3e2f,true,true,false,1,2026-02-27 22:51:46.212799+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,071e3f5b-78ea-47d8-a2c8-d21dea04751d,true,true,false,1,2026-02-27 16:33:51.7954+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,08e86a67-83eb-47f4-a5bd-0d5428b9f75e,true,true,false,1,2026-02-26 16:59:25.437213+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,0bf89eb0-550e-4327-b74c-9b05e123b51e,true,true,false,1,2026-02-25 16:10:29.4749+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,0cbf9d0f-2275-46e2-a550-37b1f6b083b0,true,true,false,1,2026-02-28 04:57:22.428373+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,0e00178b-f439-4a49-88d8-825569586d79,true,true,false,1,2026-02-28 21:20:45.987213+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,0edc9e4f-da38-4dd8-8c6a-d0c0b41726d7,true,true,false,1,2026-02-27 18:26:36.530677+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1281b270-93f9-4a3e-b46f-2c54d1d272ac,true,true,false,1,2026-02-23 16:22:50.674506+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1347cbaf-9601-4b80-8025-479ada48f409,true,true,false,1,2026-02-26 16:01:39.250447+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,14193fbb-7d40-4a57-b854-649aa3d1839c,true,true,false,2,2026-02-24 15:34:39.53482+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,158bc716-e54e-43fc-abfc-e59d0155a409,true,true,false,1,2026-02-26 02:15:17.45536+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,17ced79a-c2e0-476f-9066-d4658f8e4085,true,true,false,1,2026-02-27 22:37:27.446953+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,180797e4-f478-4f2a-8658-9773dfd06d53,true,true,false,1,2026-02-27 16:54:32.055355+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,18e414e4-30a8-4cd6-852d-6915aa8c87d2,true,true,false,1,2026-02-23 17:54:48.994147+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1b6f920e-d0bc-458d-abf8-a214ec9c2aa7,true,true,false,1,2026-02-27 21:27:51.49588+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1bec25f3-5065-4751-acc3-8ac073c5b30e,true,false,false,0,null,null
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1cc68b87-4ecc-420b-821d-345a8efe2dbd,true,true,false,1,2026-02-23 21:18:34.223812+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1cdd3667-e771-4455-a94a-d05ebea126d9,true,false,false,0,null,null
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1da4f076-9164-479b-b6f5-e68f70712fbc,true,true,false,1,2026-02-25 07:53:50.485193+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,1fc261da-a075-40a3-a601-bf7ddda8d5a7,true,true,false,1,2026-02-28 22:43:06.601949+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,211f76da-deeb-4fb5-9015-744d2167f3c1,true,true,false,1,2026-02-26 05:05:54.447953+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,21a50085-f24b-4bf4-ada3-29cbabe048d8,true,true,false,1,2026-03-01 01:46:21.893107+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2231a2b0-3b1a-437d-b157-482267ec6905,true,true,false,2,2026-02-23 00:24:18.469988+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,250846bd-5004-4601-a272-e7b2aca4eb6a,true,true,false,1,2026-03-01 03:33:57.853944+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,252d9866-7b73-456e-bba9-271a69f78367,true,true,false,1,2026-02-28 16:26:25.877959+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,270abd14-6080-4c69-8514-b94caea00668,true,true,false,1,2026-02-24 23:54:28.639275+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,274d62d6-7521-445a-99d4-ea8c3769cdfc,true,true,false,1,2026-02-28 23:27:37.936111+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,27ca71cd-1949-4dde-be81-ea1f45ceaeda,true,true,false,1,2026-02-24 04:40:49.380467+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,280e5337-aa69-4e62-af76-a74efaabc3f3,true,true,false,1,2026-03-01 04:11:04.530153+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,28b3c8a3-b58f-4aa0-aa11-6968ab8036f9,true,true,false,1,2026-03-01 02:00:30.671025+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,28e9191c-f416-481b-8e6a-1e28668151cb,true,true,false,1,2026-02-23 20:18:29.375826+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2a6e0d93-4006-4247-8560-bcdb13b55ecd,true,true,false,1,2026-02-27 03:00:16.403906+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2aa0e387-7b44-4ac6-8406-3058018377fb,true,true,false,1,2026-03-01 03:51:23.223435+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2b08e779-2a19-44fe-8837-9a4728d125cb,true,true,false,1,2026-03-01 04:04:54.49345+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2b33188a-a0fa-4db8-a509-4dff26077c69,true,true,false,1,2026-02-27 04:28:00.26531+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2e3be952-16ac-49f8-adbb-5be369039f58,true,true,false,2,2026-02-28 18:22:52.239549+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2f65eccc-8de7-4cef-8a9f-3d9a2f81e528,true,true,false,1,2026-03-01 02:43:55.497235+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2f80ba60-bef5-46fd-9113-923445b66066,true,true,false,1,2026-02-26 05:56:26.918969+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,2f9ea360-f5b4-47bb-8935-774dbd2f2f23,true,true,false,1,2026-02-28 16:01:39.993174+00,1
68a6d680-1cf7-4912-acb3-f810b6dd2fec,36549c33-a446-4e3b-ad6f-57dda520f55b,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,30fe7886-da4c-48c1-baa9-7472905ec147,true,true,false,1,2026-02-28 18:57:11.639833+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,32ff9e67-7ecb-437d-8ba2-b2bf5975741f,true,true,false,1,2026-02-25 02:59:20.458785+00,1
390fc1fe-5e0e-4e32-b3d9-643df7c32e43,cae858cd-8c1e-4636-a026-0719f0ed857d,Week 6 Reading Elaboration: Multimedia Learning,2026-02-22 05:00:00+00,2026-03-01 04:59:00+00,334620a7-4e29-4e1f-89fb-ab49222a5743,true,true,false,1,2026-02-24 08:27:54.083409+00,1
